Language,Set Name,Set Name (EN),Set Code,Year,Release Date,Series,Cards In Set,Cards Listed,Sources
Japanese,ウルトラサン,Ultra Sun,SM5S,2017,2017-12-08,Sun & Moon Era,66,0,"database.xlsx,tcgdex"
Japanese,ウルトラムーン,Ultra Moon,SM5M,2017,2017-12-08,Sun & Moon Era,66,0,"database.xlsx,tcgdex"
Japanese,Ultra Force,Ultra Force,SM5,2018,2018-01-19,Sun & Moon Era,,0,database.xlsx
Japanese,Ultra Sun & Ultra Moon Deck Build Boxes,Ultra Sun & Ultra Moon Deck Build Boxes,SMG,2018,2018-02-16,Sun & Moon Era,,0,database.xlsx
Japanese,禁断の光,Forbidden Light,SM6,2018,2018-03-02,Sun & Moon Era,94,0,"database.xlsx,tcgdex"
Japanese,ドラゴンストーム,Dragon Storm,SM6a,2018,2018-04-06,Sun & Moon Era,53,0,"database.xlsx,tcgdex"
Japanese,チャンピオンロード,Champion Road,SM6b,2018,2018-05-03,Sun & Moon Era,66,0,"database.xlsx,tcgdex"
Japanese,裂空のカリスマ,Sky-Splitting Charisma,SM7,2018,2018-06-01,Sun & Moon Era,96,0,"database.xlsx,tcgdex"
Japanese,迅雷スパーク,Thunderclap Spark,SM7a,2018,2018-07-06,Sun & Moon Era,50,0,"database.xlsx,tcgdex"
Japanese,GX Starter Decks,GX Starter Decks,SMH,2018,2018-07-13,Sun & Moon Era,,0,database.xlsx
Japanese,フェアリーライズ,Fairy Rise,SM7b,2018,2018-08-03,Sun & Moon Era,50,0,"database.xlsx,tcgdex"
Japanese,超爆インパクト,Super-Burst Impact,SM8,2018,2018-09-07,Sun & Moon Era,95,0,"database.xlsx,tcgdex"
Japanese,ダークオーダー,Dark Order,SM8a,2018,2018-10-05,Sun & Moon Era,52,0,"database.xlsx,tcgdex"
Japanese,GXウルトラシャイニー,GX Ultra Shiny,SM8b,2018,2018-11-02,Sun & Moon Era,150,0,"database.xlsx,tcgdex"
Japanese,"Flareon-GX, Vaporeon-GX & Jolteon-GX Starter Sets","Flareon-GX, Vaporeon-GX & Jolteon-GX Starter Sets",SMI,2018,2018-11-23,Sun & Moon Era,,0,database.xlsx
Japanese,Tag Team GX Premium Trainer Box,Tag Team GX Premium Trainer Box,SMJ,2018,2018-12-07,Sun & Moon Era,,0,database.xlsx
Japanese,タッグボルト,Tag Bolt,SM9,2018,2018-12-07,Sun & Moon Era,95,0,"database.xlsx,tcgdex"
Japanese,ナイトユニゾン,Night Unison,SM9a,2019,2019-01-11,Sun & Moon Era,55,0,"database.xlsx,tcgdex"
Japanese,Trainer Battle Decks,Trainer Battle Decks,SMK,2019,2019-01-25,Sun & Moon Era,,0,database.xlsx
Japanese,フルメタルウォール,Full Metal Wall,SM9b,2019,2019-02-01,Sun & Moon Era,54,0,"database.xlsx,tcgdex"
Japanese,Tag Team GX Deck Build Box,Tag Team GX Deck Build Box,SMN,2019,2019-03-01,Sun & Moon Era,,0,database.xlsx
Japanese,ダブルブレイズ,Double Blaze,SM10,2019,2019-03-01,Sun & Moon Era,95,116,"database.xlsx,tcgdex"
Japanese,Sun & Moon Family Pokémon Card Game,Sun & Moon Family Pokémon Card Game,SML,2019,2019-03-15,Sun & Moon Era,,0,database.xlsx
Japanese,ジージーエンド,GG End,SM10a,2019,2019-04-05,Sun & Moon Era,54,0,"database.xlsx,tcgdex"
Japanese,スカイレジェンド,Sky Legend,SM10b,2019,2019-04-26,Sun & Moon Era,56,0,"database.xlsx,tcgdex"
Japanese,名探偵ピカチュウ,Great Detective Pikachu,SMP2,2019,2019-04-26,Sun & Moon Era,24,0,"database.xlsx,tcgdex"
Japanese,Miracle Twin,Miracle Twin,SM11,2019,2019-05-31,Sun & Moon Era,,0,database.xlsx
Japanese,Tag Team GX Starter Sets,Tag Team GX Starter Sets,SMM,2019,2019-05-31,Sun & Moon Era,,0,database.xlsx
Japanese,ミラクルツイン,,sn11,2019,2019-05-31,サン＆ムーン,94,0,tcgdex
Japanese,リミックスバウト,Remix Bout,SM11a,2019,2019-07-05,Sun & Moon Era,64,0,"database.xlsx,tcgdex"
Japanese,ドリームリーグ,Dream League,SM11b,2019,2019-08-02,Sun & Moon Era,49,75,"database.xlsx,tcgdex"
Japanese,オルタージェネシス,Alter Genesis,SM12,2019,2019-09-06,Sun & Moon Era,95,117,"database.xlsx,tcgdex"
Japanese,Extra Regulation Box,Extra Regulation Box,,2019,2019-10-04,Sun & Moon Era,,0,database.xlsx
Japanese,TAG TEAM GX タッグオールスターズ,Tag All Stars,SM12a,2019,2019-10-04,Sun & Moon Era,173,226,"database.xlsx,tcgdex"
Japanese,Fighting Starter Set V,Fighting Starter Set V,SA,2019,2019-11-29,Sword & Shield Era,,0,database.xlsx
Japanese,Fire Starter Set V,Fire Starter Set V,SA,2019,2019-11-29,Sword & Shield Era,,0,database.xlsx
Japanese,Grass Starter Set V,Grass Starter Set V,SA,2019,2019-11-29,Sword & Shield Era,,0,database.xlsx
Japanese,Lightning Starter Set V,Lightning Starter Set V,SA,2019,2019-11-29,Sword & Shield Era,,0,database.xlsx
Japanese,Water Starter Set V,Water Starter Set V,SA,2019,2019-11-29,Sword & Shield Era,,0,database.xlsx
Japanese,Sword & Shield Premium Trainer Box,Sword & Shield Premium Trainer Box,SB,2019,2019-12-06,Sword & Shield Era,,0,database.xlsx
Japanese,シールド,Shield,S1H,2019,2019-12-06,Sword & Shield Era,60,0,"database.xlsx,tcgdex"
Japanese,ソード,Sword,S1W,2019,2019-12-06,Sword & Shield Era,60,0,"database.xlsx,tcgdex"
Japanese,Zacian + Zamazenta Box,Zacian + Zamazenta Box,SP1,2019,2019-12-27,Sword & Shield Era,,0,database.xlsx
Japanese,VMAXライジング,VMAX Rising,S1a,2020,2020-02-07,Sword & Shield Era,70,0,"database.xlsx,tcgdex"
Japanese,反逆クラッシュ,Rebellion Crash,S2,2020,2020-03-06,Sword & Shield Era,96,0,"database.xlsx,tcgdex"
Japanese,Charizard Starter Set VMAX,Charizard Starter Set VMAX,SC,2020,2020-03-27,Sword & Shield Era,,0,database.xlsx
Japanese,Grimmsnarl Starter Set VMAX,Grimmsnarl Starter Set VMAX,SC,2020,2020-03-27,Sword & Shield Era,,0,database.xlsx
Japanese,爆炎ウォーカー,Explosive Walker,S2a,2020,2020-04-24,Sword & Shield Era,70,0,"database.xlsx,tcgdex"
Japanese,ムゲンゾーン,Infinity Zone,S3,2020,2020-06-05,Sword & Shield Era,100,0,"database.xlsx,tcgdex"
Japanese,V Starter Decks,V Starter Decks,SD,2020,2020-07-10,Sword & Shield Era,,0,database.xlsx
Japanese,伝説の鼓動,Legendary Heartbeat,S3a,2020,2020-07-10,Sword & Shield Era,76,0,"database.xlsx,tcgdex"
Japanese,仰天のボルテッカー,Amazing Volt Tackle,S4,2020,2020-09-18,Sword & Shield Era,100,0,"database.xlsx,tcgdex"
Japanese,VMAX Special Set,VMAX Special Set,SP2,2020,2020-10-23,Sword & Shield Era,,0,database.xlsx
Japanese,シャイニースターV,Shiny Star V,S4a,2020,2020-11-20,Sword & Shield Era,190,0,"database.xlsx,tcgdex"
Japanese,Blastoise Starter Set VMAX,Blastoise Starter Set VMAX,SEK,2020,2020-12-04,Sword & Shield Era,,0,database.xlsx
Japanese,Charizard Starter Set VMAX 2,Charizard Starter Set VMAX 2,SC2,2020,2020-12-04,Sword & Shield Era,,0,database.xlsx
Japanese,Venusaur Starter Set VMAX,Venusaur Starter Set VMAX,SEF,2020,2020-12-04,Sword & Shield Era,,0,database.xlsx
Japanese,Single Strike & Rapid Strike Premium Trainer Boxes,Single Strike & Rapid Strike Premium Trainer Boxes,SF,2021,2021-01-22,Sword & Shield Era,,0,database.xlsx
Japanese,一撃マスター,Single Strike Master,S5I,2021,2021-01-22,Sword & Shield Era,70,0,"database.xlsx,tcgdex"
Japanese,連撃マスター,Rapid Strike Master,S5R,2021,2021-01-22,Sword & Shield Era,70,0,"database.xlsx,tcgdex"
Japanese,双璧のファイター,Matchless Fighters,S5a,2021,2021-03-19,Sword & Shield Era,70,0,"database.xlsx,tcgdex"
Japanese,Silver Lance & Jet-Black Spirit Jumbo Pack Set,Silver Lance & Jet-Black Spirit Jumbo Pack Set,SP3,2021,2021-04-23,Sword & Shield Era,,0,database.xlsx
Japanese,漆黒のガイスト,Jet-Black Spirit,S6K,2021,2021-04-23,Sword & Shield Era,70,0,"database.xlsx,tcgdex"
Japanese,白銀のランス,Silver Lance,S6H,2021,2021-04-23,Sword & Shield Era,70,0,"database.xlsx,tcgdex"
Japanese,Eevee Heroes VMAX Special Set,Eevee Heroes VMAX Special Set,SP4,2021,2021-05-28,Sword & Shield Era,,0,database.xlsx
Japanese,Gengar VMAX High-Class Deck,Gengar VMAX High-Class Deck,SGG,2021,2021-05-28,Sword & Shield Era,,0,database.xlsx
Japanese,Inteleon VMAX High-Class Deck,Inteleon VMAX High-Class Deck,SGI,2021,2021-05-28,Sword & Shield Era,,0,database.xlsx
Japanese,イーブイヒーローズ,Eevee Heroes,S6a,2021,2021-05-28,Sword & Shield Era,69,0,"database.xlsx,tcgdex"
Japanese,Sword & Shield Family Pokémon Card Game,Sword & Shield Family Pokémon Card Game,SH,2021,2021-07-09,Sword & Shield Era,,0,database.xlsx
Japanese,摩天パーフェクト,Skyscraping Perfection,S7D,2021,2021-07-09,Sword & Shield Era,67,0,"database.xlsx,tcgdex"
Japanese,蒼空ストリーム,Blue Sky Stream,S7R,2021,2021-07-09,Sword & Shield Era,67,0,"database.xlsx,tcgdex"
Japanese,V-UNION Special Card Sets,V-UNION Special Card Sets,SP5,2021,2021-08-20,Sword & Shield Era,,0,database.xlsx
Japanese,フュージョンアーツ,Fusion Arts,S8,2021,2021-09-24,Sword & Shield Era,100,0,"database.xlsx,tcgdex"
Japanese,25th アニバーサリーコレクション,25th Anniversary Collection,S8a,2021,2021-10-22,Sword & Shield Era,28,0,"database.xlsx,tcgdex"
Japanese,Promo Card Pack 25th Anniversary Edition,Promo Card Pack 25th Anniversary Edition,S8a-P,2021,2021-10-22,Sword & Shield Era,,0,database.xlsx
Japanese,Zacian & Zamazenta vs Eternatus Special Deck Set,Zacian & Zamazenta vs Eternatus Special Deck Set,SJ,2021,2021-11-05,Sword & Shield Era,,0,database.xlsx
Japanese,25th Anniversary Golden Box,25th Anniversary Golden Box,S8a-G,2021,2021-12-01,Sword & Shield Era,,0,database.xlsx
Japanese,VMAXクライマックス,VMAX Climax,S8b,2021,2021-12-03,Sword & Shield Era,184,0,"database.xlsx,tcgdex"
Japanese,Start Deck 100,Start Deck 100,SI,2021,2021-12-17,Sword & Shield Era,,0,database.xlsx
Japanese,25th Anniversary Creatures Deck,25th Anniversary Creatures Deck,,2021,2021-12-26,Sword & Shield Era,,0,database.xlsx
Japanese,VSTAR Premium Trainer Box,VSTAR Premium Trainer Box,SK,2022,2022-01-14,Sword & Shield Era,,0,database.xlsx
Japanese,スターバース,Star Birth,S9,2022,2022-01-14,Sword & Shield Era,100,127,"database.xlsx,tcgdex"
Japanese,Darkrai Starter Set VSTAR,Darkrai Starter Set VSTAR,SLD,2022,2022-02-25,Sword & Shield Era,,0,database.xlsx
Japanese,Lucario Starter Set VSTAR,Lucario Starter Set VSTAR,SLL,2022,2022-02-25,Sword & Shield Era,,0,database.xlsx
Japanese,バトルリージョン,Battle Region,S9a,2022,2022-02-25,Sword & Shield Era,67,93,"database.xlsx,tcgdex"
Japanese,Start Deck 100 CoroCoro Comic Version,Start Deck 100 CoroCoro Comic Version,SN,2022,2022-03-01,Sword & Shield Era,,0,database.xlsx
Japanese,スペースジャグラー,Space Juggler,S10P,2022,2022-04-08,Sword & Shield Era,67,0,"database.xlsx,tcgdex"
Japanese,タイムゲイザー,Time Gazer,S10D,2022,2022-04-08,Sword & Shield Era,67,0,"database.xlsx,tcgdex"
Japanese,ダークファンタズマ,Dark Phantasma,S10a,2022,2022-05-13,Sword & Shield Era,71,0,"database.xlsx,tcgdex"
Japanese,Pokémon GO,Pokémon GO,S10b,2022,2022-06-17,Sword & Shield Era,71,0,"database.xlsx,tcgdex"
Japanese,Deoxys VSTAR & VMAX High-Class Deck,Deoxys VSTAR & VMAX High-Class Deck,SPD,2022,2022-07-15,Sword & Shield Era,,0,database.xlsx
Japanese,Zeraora VSTAR & VMAX High-Class Deck,Zeraora VSTAR & VMAX High-Class Deck,SPZ,2022,2022-07-15,Sword & Shield Era,,0,database.xlsx
Japanese,ロストアビス,Lost Abyss,S11,2022,2022-07-15,Sword & Shield Era,100,0,"database.xlsx,tcgdex"
Japanese,VSTAR Special Set,VSTAR Special Set,SP6,2022,2022-08-05,Sword & Shield Era,,0,database.xlsx
Japanese,白熱のアルカナ,Incandescent Arcana,S11a,2022,2022-09-02,Sword & Shield Era,68,0,"database.xlsx,tcgdex"
Japanese,パラダイムトリガー,Paradigm Trigger,S12,2022,2022-10-21,Sword & Shield Era,98,125,"database.xlsx,tcgdex"
Japanese,Charizard VSTAR vs Rayquaza VMAX Special Deck Set,Charizard VSTAR vs Rayquaza VMAX Special Deck Set,SO,2022,2022-11-04,Sword & Shield Era,,0,database.xlsx
Japanese,VSTARユニバース,VSTAR Universe,S12a,2022,2022-12-02,Sword & Shield Era,172,254,"database.xlsx,tcgdex"
Japanese,Fuecoco & Ampharos ex Starter Set ex,Fuecoco & Ampharos ex Starter Set ex,SVAL,2023,2023-01-20,Scarlet & Violet Era,,0,database.xlsx
Japanese,Quaxly & Mimikyu ex Starter Set ex,Quaxly & Mimikyu ex Starter Set ex,SVAW,2023,2023-01-20,Scarlet & Violet Era,,0,database.xlsx
Japanese,Sprigatito & Lucario ex Starter Set ex,Sprigatito & Lucario ex Starter Set ex,SVAM,2023,2023-01-20,Scarlet & Violet Era,,0,database.xlsx
Japanese,ex Premium Trainer Box,ex Premium Trainer Box,SVB,2023,2023-01-20,Scarlet & Violet Era,,0,database.xlsx
Japanese,スカーレットex,Scarlet ex,SV1S,2023,2023-01-20,Scarlet & Violet Era,78,108,"database.xlsx,tcgdex"
Japanese,バイオレットex,Violet ex,SV1V,2023,2023-01-20,Scarlet & Violet Era,78,108,"database.xlsx,tcgdex"
Japanese,トリプレットビート,Triplet Beat,SV1a,2023,2023-03-10,Scarlet & Violet Era,73,103,"database.xlsx,tcgdex"
Japanese,Pikachu ex & Pawmot Starter Set ex,Pikachu ex & Pawmot Starter Set ex,SVC,2023,2023-03-24,Scarlet & Violet Era,,0,database.xlsx
Japanese,クレイバースト,Clay Burst,SV2D,2023,2023-04-14,Scarlet & Violet Era,71,99,"database.xlsx,tcgdex"
Japanese,スノーハザード,Snow Hazard,SV2P,2023,2023-04-14,Scarlet & Violet Era,71,99,"database.xlsx,tcgdex"
Japanese,ex Special Set,ex Special Set,SVP1,2023,2023-05-19,Scarlet & Violet Era,,0,database.xlsx
Japanese,ポケモンカード151,Pokémon Card 151,SV2a,2023,2023-06-16,Scarlet & Violet Era,165,210,"database.xlsx,tcgdex"
Japanese,ex Starter Decks,ex Starter Decks,SVD,2023,2023-07-07,Scarlet & Violet Era,,0,database.xlsx
Japanese,Ruler of the Black Flame Deck Build Box,Ruler of the Black Flame Deck Build Box,SVF,2023,2023-07-28,Scarlet & Violet Era,,0,database.xlsx
Japanese,World Championships 2023 Yokohama Deck: Pikachu,World Championships 2023 Yokohama Deck: Pikachu,WCS23,2023,2023-07-28,Scarlet & Violet Era,,0,database.xlsx
Japanese,黒炎の支配者,Ruler of the Black Flame,SV3,2023,2023-07-28,Scarlet & Violet Era,108,141,"database.xlsx,tcgdex"
Japanese,Mewtwo ex Starter Set Terastal,Mewtwo ex Starter Set Terastal,SVEM,2023,2023-09-22,Scarlet & Violet Era,,0,database.xlsx
Japanese,Skeledirge ex Starter Set Terastal,Skeledirge ex Starter Set Terastal,SVEL,2023,2023-09-22,Scarlet & Violet Era,,0,database.xlsx
Japanese,レイジングサーフ,Raging Surf,SV3a,2023,2023-09-22,Scarlet & Violet Era,62,92,"database.xlsx,tcgdex"
Japanese,古代の咆哮,Ancient Roar,SV4K,2023,2023-10-27,Scarlet & Violet Era,66,95,"database.xlsx,tcgdex"
Japanese,未来の一閃,Future Flash,SV4M,2023,2023-10-27,Scarlet & Violet Era,66,95,"database.xlsx,tcgdex"
Japanese,Pokémon TCG Classic (Blastoise),Pokémon TCG Classic (Blastoise),CLK,2023,2023-10-31,Scarlet & Violet Era,,0,database.xlsx
Japanese,Pokémon TCG Classic (Charizard),Pokémon TCG Classic (Charizard),CLL,2023,2023-10-31,Scarlet & Violet Era,,0,database.xlsx
Japanese,Pokémon TCG Classic (Venusaur),Pokémon TCG Classic (Venusaur),CLF,2023,2023-10-31,Scarlet & Violet Era,,0,database.xlsx
Japanese,"Venusaur, Charizard & Blastoise Special Deck Set ex","Venusaur, Charizard & Blastoise Special Deck Set ex",SVG,2023,2023-11-10,Scarlet & Violet Era,,0,database.xlsx
Japanese,レイジングサーフ,Shiny Treasure ex,SV4a,2023,2023-12-01,Scarlet & Violet Era,190,320,"database.xlsx,tcgdex"
Japanese,Ancient Koraidon ex Starter Deck & Build Set,Ancient Koraidon ex Starter Deck & Build Set,SVHK,2024,2024-01-26,Scarlet & Violet Era,,0,database.xlsx
Japanese,Future Miraidon ex Starter Deck & Build Set,Future Miraidon ex Starter Deck & Build Set,SVHM,2024,2024-01-26,Scarlet & Violet Era,,0,database.xlsx
Japanese,サイバージャッジ,Cyber Judge,SV5M,2024,2024-01-26,Scarlet & Violet Era,71,0,"database.xlsx,tcgdex"
Japanese,ワイルドフォース,Wild Force,SV5K,2024,2024-01-26,Scarlet & Violet Era,71,49,"database.xlsx,tcgdex"
Japanese,Battle Academy,Battle Academy,SVI,2024,2024-03-08,Scarlet & Violet Era,,0,database.xlsx
Japanese,クリムゾンヘイズ,Crimson Haze,SV5a,2024,2024-03-22,Scarlet & Violet Era,66,96,"database.xlsx,tcgdex"
Japanese,トリプレットビート,,CS1.5,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS1a,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS1b,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS2.5,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS2a,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS2b,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS3.5,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS3D,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS3a,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS3b,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS4,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS4Da,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS4a,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CS4b,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,トリプレットビート,,CSA,2024,2024-04-26,剣と盾,101,0,tcgdex
Japanese,変幻の仮面,Mask of Change,SV6,2024,2024-04-26,Scarlet & Violet Era,101,101,"database.xlsx,tcgdex"
Japanese,Chien-Pao ex Battle Master Deck,Chien-Pao ex Battle Master Deck,SVJP,2024,2024-05-17,Scarlet & Violet Era,,0,database.xlsx
Japanese,Terastal Charizard ex Battle Master Deck,Terastal Charizard ex Battle Master Deck,SVJL,2024,2024-05-17,Scarlet & Violet Era,,0,database.xlsx
Japanese,ナイトワンダラー,Night Wanderer,SV6a,2024,2024-06-07,Scarlet & Violet Era,64,0,"database.xlsx,tcgdex"
Japanese,ステラミラクル,Stellar Miracle,SV7,2024,2024-07-19,Scarlet & Violet Era,102,135,"database.xlsx,tcgdex"
Japanese,デッキビルドBOX ステラミラクル,Stellar Miracle Deck Build Box,SVK,2024,2024-07-19,Scarlet & Violet Era,44,44,"database.xlsx,tcgdex"
Japanese,スターターセット テラスタイプ：ステラ ソウブレイズex,Ceruledge ex Starter Set Tera Type: Stellar,SVLS,2024,2024-08-30,Scarlet & Violet Era,22,22,"database.xlsx,tcgdex"
Japanese,スターターセット テラスタイプ：ステラ ニンフィアex,Sylveon ex Starter Set Tera Type: Stellar,SVLN,2024,2024-08-30,Scarlet & Violet Era,22,22,"database.xlsx,tcgdex"
Japanese,楽園ドラゴーナ,Paradise Dragona,SV7a,2024,2024-09-13,Scarlet & Violet Era,64,94,"database.xlsx,tcgdex"
Japanese,超電ブレイカー,Super Electric Breaker,SV8,2024,2024-10-18,Scarlet & Violet Era,106,106,"database.xlsx,tcgdex"
Japanese,Generations Starter Decks,Generations Starter Decks,SVM,2024,2024-11-22,Scarlet & Violet Era,,0,database.xlsx
Japanese,テラスタルフェスex,Terastal Festival ex,SV8a,2024,2024-12-06,Scarlet & Violet Era,187,237,"database.xlsx,tcgdex"
Japanese,Battle Partners Deck Build Box,Battle Partners Deck Build Box,SVN,2025,2025-01-24,Scarlet & Violet Era,,0,database.xlsx
Japanese,バトルパートナーズ,Battle Partners,SV9,2025,2025-01-24,Scarlet & Violet Era,100,132,"database.xlsx,tcgdex"
Japanese,Marnie's Morpeko & Grimmsnarl ex Starter Set ex,Marnie's Morpeko & Grimmsnarl ex Starter Set ex,SVOM,2025,2025-02-21,Scarlet & Violet Era,,0,database.xlsx
Japanese,Steven's Beldum & Metagross ex Starter Set ex,Steven's Beldum & Metagross ex Starter Set ex,SVOD,2025,2025-02-21,Scarlet & Violet Era,,0,database.xlsx
Japanese,熱風のアリーナ,Hot Air Arena,SV9a,2025,2025-03-14,Scarlet & Violet Era,63,92,"database.xlsx,tcgdex"
Japanese,ロケット団の栄光,The Glory of Team Rocket,SV10,2025,2025-04-18,Scarlet & Violet Era,98,98,"database.xlsx,tcgdex"
Japanese,ブラックボルト,Black Bolt,SV11B,2025,2025-06-06,Scarlet & Violet Era,174,174,"database.xlsx,tcgdex"
Japanese,ホワイトフレア,White Flare,SV11W,2025,2025-06-06,Scarlet & Violet Era,86,174,"database.xlsx,tcgdex"
Japanese,メガ プロモカード,Mega Evolution Promos,MP,2025,2025-07-28,Mega Evolution Era,0,83,"database.xlsx,tcgdex"
Japanese,MEGA Premium Trainer Box,MEGA Premium Trainer Box,MA,2025,2025-08-01,Mega Evolution Era,,0,database.xlsx
Japanese,Mega Evolution Energies,Mega Evolution Energies,,2025,2025-08-01,Unnumbered Energies,,0,database.xlsx
Japanese,メガシンフォニア,Mega Symphonia,M1S,2025,2025-08-01,Mega Evolution Era,63,92,"database.xlsx,tcgdex"
Japanese,メガブレイブ,Mega Brave,M1L,2025,2025-08-01,Mega Evolution Era,63,92,"database.xlsx,tcgdex"
Japanese,Mega Diancie ex Starter Set MEGA,Mega Diancie ex Starter Set MEGA,MBD,2025,2025-09-05,Mega Evolution Era,,0,database.xlsx
Japanese,Mega Gengar ex Starter Set MEGA,Mega Gengar ex Starter Set MEGA,MBG,2025,2025-09-05,Mega Evolution Era,,0,database.xlsx
